CUSIP	PERMNO	PERMCO	HSICCD	TICKER	COMNAM	DATE	PRC	RET	VWRETD	SPRTRN	qyear	qmonth	qday	riskf	retfree	vwfree	spfree	Time
5775520	10239	714	6330	BWIN	BALDWIN & LYONS INC	31OCT1997	20.875	2.45398767	-3.411617	-3.447766	1997	10	31	0.4085833333	2.0454043367	-3.820200333	-3.856349333	34
5775520	10239	714	6330	BWIN	BALDWIN & LYONS INC	28NOV1997	24.25	16.64670706	3.111925	4.458682	1997	11	28	0.4166666667	16.230040393	2.6952583333	4.0420153333	35
5775520	10239	714	6330	BWIN	BALDWIN & LYONS INC	31DEC1997	24.125	-0.5154639	1.797892	1.573163	1997	12	31	0.4265	-0.9419639	1.371392	1.146663	36
5775520	10239	714	6330	BWIN	BALDWIN & LYONS INC	30JAN1998	22.8125	-5.4404143	0.4423167	1.015014	1998	1	30	0.4196666667	-5.860080967	0.0226500333	0.5953473333	37
5775520	10239	714	6330	BWIN	BALDWIN & LYONS INC	27FEB1998	24	5.64383566	7.282165	7.044926	1998	2	27	0.4276666667	5.2161689933	6.8544983333	6.6172593333	38
5775520	10239	714	6330	BWIN	BALDWIN & LYONS INC	31MAR1998	21.5	-10.4166664	5.135155	4.994568	1998	3	31	0.4366666667	-10.85333307	4.6984883333	4.5579013333	39
5775520	10239	714	6330	BWIN	BALDWIN & LYONS INC	30APR1998	23.5	9.30232555	1.093683	0.9076469	1998	4	30	0.3948333333	8.9074922167	0.6988496667	0.5128135667	40
5775520	10239	714	6330	BWIN	BALDWIN & LYONS INC	29MAY1998	24	2.55319141	-2.545036	-1.882617	1998	5	29	0.3814166667	2.1717747433	-2.926452667	-2.264033667	41
5775520	10239	714	6330	BWIN	BALDWIN & LYONS INC	30JUN1998	23.25	-3.125	3.272685	3.943822	1998	6	30	0.3928333333	-3.517833333	2.8798516667	3.5509886667	42
5775520	10239	714	6330	BWIN	BALDWIN & LYONS INC	31JUL1998	22.25	-4.3010753	-2.315474	-1.16154	1998	7	31	0.39625	-4.6973253	-2.711724	-1.55779	43
5775520	10239	714	6330	BWIN	BALDWIN & LYONS INC	31AUG1998	21.125	-4.6067413	-15.67651	-14.57967	1998	8	31	0.39175	-4.9984913	-16.06826	-14.97142	44
5775520	10239	714	6330	BWIN	BALDWIN & LYONS INC	30SEP1998	22	4.1420117	6.413473	6.239554	1998	9	30	0.3365	3.8055117	6.076973	5.903054	45
5775520	10239	714	6330	BWIN	BALDWIN & LYONS INC	30OCT1998	22.96875	4.40340899	7.438411	8.02942	1998	10	30	0.2964166667	4.1069923233	7.1419943333	7.7330033333	46
5775520	10239	714	6330	BWIN	BALDWIN & LYONS INC	30NOV1998	21.25	-7.0476189	6.181145	5.912603	1998	11	30	0.3705833333	-7.418202233	5.8105616667	5.5420196667	47
5775520	10239	714	6330	BWIN	BALDWIN & LYONS INC	31DEC1998	24.75	16.47058874	6.330867	5.637531	1998	12	31	0.3665833333	16.104005407	5.9642836667	5.2709476667	48
5775520	10239	714	6330	BWIN	BALDWIN & LYONS INC	29JAN1999	21.75	-12.1212125	3.82932	4.100941	1999	1	29	0.3678333333	-12.48904583	3.4614866667	3.7331076667	49
5775520	10239	714	6330	BWIN	BALDWIN & LYONS INC	26FEB1999	20.9375	-3.275862	-3.786729	-3.228252	1999	2	26	0.3759166667	-3.651778667	-4.162645667	-3.604168667	50
5775520	10239	714	6330	BWIN	BALDWIN & LYONS INC	31MAR1999	20.8125	-0.5970149	3.80318	3.879418	1999	3	31	0.38025	-0.9772649	3.42293	3.499168	51
5775520	10239	714	6330	BWIN	BALDWIN & LYONS INC	30APR1999	23.5	12.91291267	4.892567	3.794398	1999	4	30	0.3715	12.54141267	4.521067	3.422898	52
5775520	10239	714	6330	BWIN	BALDWIN & LYONS INC	28MAY1999	20.9375	-10.4787238	-2.081311	-2.497042	1999	5	28	0.36875	-10.8474738	-2.450061	-2.865792	53
5775520	10239	714	6330	BWIN	BALDWIN & LYONS INC	30JUN1999	23.6875	13.13432902	5.093777	5.443833	1999	6	30	0.37025	12.76407902	4.723527	5.073583	54
5775520	10239	714	6330	BWIN	BALDWIN & LYONS INC	30JUL1999	20.375	-13.9841691	-3.062632	-3.20461	1999	7	30	0.37125	-14.3554191	-3.433882	-3.57586	55
5775520	10239	714	6330	BWIN	BALDWIN & LYONS INC	31AUG1999	21.25	4.7852762	-1.004459	-0.6254139	1999	8	31	0.3754166667	4.4098595333	-1.379875667	-1.000830567	56
5775520	10239	714	6330	BWIN	BALDWIN & LYONS INC	30SEP1999	20.5625	-3.2352943	-2.280906	-2.855174	1999	9	30	0.3755	-3.6107943	-2.656406	-3.230674	57
5775520	10239	714	6330	BWIN	BALDWIN & LYONS INC	29OCT1999	20.625	0.30395137	6.225669	6.253947	1999	10	29	0.36425	-0.06029863	5.861419	5.889697	58
5775520	10239	714	6330	BWIN	BALDWIN & LYONS INC	30NOV1999	20.75	1.09090907	3.609573	1.906187	1999	11	30	0.3813333333	0.7095757367	3.2282396667	1.5248536667	59
5775520	10239	714	6330	BWIN	BALDWIN & LYONS INC	31DEC1999	22.125	6.62650615	8.30537	5.784392	1999	12	31	0.4255833333	6.2009228167	7.8797866667	5.3588086667	60
41282410	10290	8212	6330	HGIC	HARLEYSVILLE GROUP INC	31JAN1995	24.25	0	2.055579	2.427766	1995	1	31	0.4335	-0.4335	1.622079	1.994266	1
41282410	10290	8212	6330	HGIC	HARLEYSVILLE GROUP INC	28FEB1995	25	3.0927835	3.962284	3.607415	1995	2	28	0.4199166667	2.6728668333	3.5423673333	3.1874983333	2
41282410	10290	8212	6330	HGIC	HARLEYSVILLE GROUP INC	31MAR1995	24.375	-1.8200001	2.698227	2.732924	1995	3	31	0.4829166667	-2.302916767	2.2153103333	2.2500073333	3
41282410	10290	8212	6330	HGIC	HARLEYSVILLE GROUP INC	28APR1995	24.25	-0.5128205	2.488283	2.79603	1995	4	28	0.4795	-0.9923205	2.008783	2.31653	4
41282410	10290	8212	6330	HGIC	HARLEYSVILLE GROUP INC	31MAY1995	24.1875	-0.257732	3.414649	3.631171	1995	5	31	0.4719166667	-0.729648667	2.9427323333	3.1592543333	5
41282410	10290	8212	6330	HGIC	HARLEYSVILLE GROUP INC	30JUN1995	25	4.06201556	3.084069	2.127859	1995	6	30	0.4455	3.61651556	2.638569	1.682359	6
41282410	10290	8212	6330	HGIC	HARLEYSVILLE GROUP INC	31JUL1995	25.75	2.99999993	4.066735	3.177604	1995	7	31	0.4555833333	2.5444165967	3.6111516667	2.7220206667	7
41282410	10290	8212	6330	HGIC	HARLEYSVILLE GROUP INC	31AUG1995	25.5	-0.9708738	0.9342693	-0.0320251	1995	8	31	0.449	-1.4198738	0.4852693	-0.4810251	8
41282410	10290	8212	6330	HGIC	HARLEYSVILLE GROUP INC	29SEP1995	29.75	17.41176546	3.639053	4.009753	1995	9	29	0.4480833333	16.963682127	3.1909696667	3.5616696667	9
41282410	10290	8212	6330	HGIC	HARLEYSVILLE GROUP INC	31OCT1995	27.5	-7.5630255	-1.114542	-0.4979381	1995	10	31	0.4199166667	-7.982942167	-1.534458667	-0.917854767	10
41282410	10290	8212	6330	HGIC	HARLEYSVILLE GROUP INC	30NOV1995	29.375	6.81818202	4.297101	4.104901	1995	11	30	0.45325	6.36493202	3.843851	3.651651	11
41282410	10290	8212	6330	HGIC	HARLEYSVILLE GROUP INC	29DEC1995	32.375	10.85957438	1.539985	1.744388	1995	12	29	0.3835833333	10.475991047	1.1564016667	1.3608046667	12
41282410	10290	8212	6330	HGIC	HARLEYSVILLE GROUP INC	31JAN1996	30	-7.3359072	2.808744	3.261734	1996	1	31	0.4125	-7.7484072	2.396244	2.849234	13
41282410	10290	8212	6330	HGIC	HARLEYSVILLE GROUP INC	29FEB1996	27.75	-7.5000003	1.605816	0.6933744	1996	2	29	0.4166666667	-7.916666967	1.1891493333	0.2767077333	14
41282410	10290	8212	6330	HGIC	HARLEYSVILLE GROUP INC	29MAR1996	26.75	-2.918919	1.120208	0.7916556	1996	3	29	0.4345	-3.353419	0.685708	0.3571556	15
41282410	10290	8212	6330	HGIC	HARLEYSVILLE GROUP INC	30APR1996	27	0.93457941	2.512533	1.343145	1996	4	30	0.40725	0.52732941	2.105283	0.935895	16
41282410	10290	8212	6330	HGIC	HARLEYSVILLE GROUP INC	31MAY1996	26.5	-1.8518519	2.672205	2.285339	1996	5	31	0.4209166667	-2.272768567	2.2512883333	1.8644223333	17
41282410	10290	8212	6330	HGIC	HARLEYSVILLE GROUP INC	28JUN1996	29.5	12.03773618	-0.7659201	0.2256695	1996	6	28	0.4030833333	11.634652847	-1.169003433	-0.177413833	18
41282410	10290	8212	6330	HGIC	HARLEYSVILLE GROUP INC	31JUL1996	26	-11.8644066	-5.339026	-4.574803	1996	7	31	0.421	-12.2854066	-5.760026	-4.995803	19
41282410	10290	8212	6330	HGIC	HARLEYSVILLE GROUP INC	30AUG1996	25	-3.846154	3.222239	1.881397	1996	8	30	0.4276666667	-4.273820667	2.7945723333	1.4537303333	20
41282410	10290	8212	6330	HGIC	HARLEYSVILLE GROUP INC	30SEP1996	26	4.83999997	5.299181	5.417261	1996	9	30	0.4174166667	4.4225833033	4.8817643333	4.9998443333	21
41282410	10290	8212	6330	HGIC	HARLEYSVILLE GROUP INC	31OCT1996	28	7.69230798	1.393774	2.613086	1996	10	31	0.4143333333	7.2779746467	0.9794406667	2.1987526667	22
41282410	10290	8212	6330	HGIC	HARLEYSVILLE GROUP INC	29NOV1996	31	10.71428582	6.572963	7.337615	1996	11	29	0.41325	10.30103582	6.159713	6.924365	23
41282410	10290	8212	6330	HGIC	HARLEYSVILLE GROUP INC	31DEC1996	30.5	-0.9354838	-1.136152	-2.150538	1996	12	31	0.407	-1.3424838	-1.543152	-2.557538	24
41282410	10290	8212	6330	HGIC	HARLEYSVILLE GROUP INC	31JAN1997	29.125	-4.5081966	5.303951	6.131706	1997	1	31	0.415	-4.9231966	4.888951	5.716706	25
41282410	10290	8212	6330	HGIC	HARLEYSVILLE GROUP INC	28FEB1997	30	3.00429184	-0.0888769	0.5927547	1997	2	28	0.4221666667	2.5821251733	-0.511043567	0.1705880333	26
41282410	10290	8212	6330	HGIC	HARLEYSVILLE GROUP INC	31MAR1997	32.5	9.03333351	-4.439577	-4.2614	1997	3	31	0.4360833333	8.5972501767	-4.875660333	-4.697483333	27
41282410	10290	8212	6330	HGIC	HARLEYSVILLE GROUP INC	30APR1997	31.9375	-1.7307693	4.248022	5.840554	1997	4	30	0.41675	-2.1475193	3.831272	5.423804	28
41282410	10290	8212	6330	HGIC	HARLEYSVILLE GROUP INC	30MAY1997	36.5	14.28571492	7.1263	5.857688	1997	5	30	0.36875	13.91696492	6.75755	5.488938	29
41282410	10290	8212	6330	HGIC	HARLEYSVILLE GROUP INC	30JUN1997	37.875	4.34246585	4.419938	4.345263	1997	6	30	0.42125	3.92121585	3.998688	3.924013	30
41282410	10290	8212	6330	HGIC	HARLEYSVILLE GROUP INC	31JUL1997	37.625	-0.660066	7.631584	7.812323	1997	7	31	0.4273333333	-1.087399333	7.2042506667	7.3849896667	31
41282410	10290	8212	6330	HGIC	HARLEYSVILLE GROUP INC	29AUG1997	42.375	12.62458414	-3.645599	-5.744585	1997	8	29	0.419	12.20558414	-4.064599	-6.163585	32
41282410	10290	8212	6330	HGIC	HARLEYSVILLE GROUP INC	30SEP1997	42	-0.3421829	5.800938	5.315352	1997	9	30	0.3965833333	-0.738766233	5.4043546667	4.9187686667	33
41282410	10290	8212	6330	HGIC	HARLEYSVILLE GROUP INC	31OCT1997	25.5	21.42857164	-3.411617	-3.447766	1997	10	31	0.4085833333	21.019988307	-3.820200333	-3.856349333	34
41282410	10290	8212	6330	HGIC	HARLEYSVILLE GROUP INC	28NOV1997	23.125	-9.3137257	3.111925	4.458682	1997	11	28	0.4166666667	-9.730392367	2.6952583333	4.0420153333	35
41282410	10290	8212	6330	HGIC	HARLEYSVILLE GROUP INC	31DEC1997	24	4.28108089	1.797892	1.573163	1997	12	31	0.4265	3.85458089	1.371392	1.146663	36
41282410	10290	8212	6330	HGIC	HARLEYSVILLE GROUP INC	30JAN1998	25.375	5.72916679	0.4423167	1.015014	1998	1	30	0.4196666667	5.3095001233	0.0226500333	0.5953473333	37
41282410	10290	8212	6330	HGIC	HARLEYSVILLE GROUP INC	27FEB1998	24.375	-3.9408866	7.282165	7.044926	1998	2	27	0.4276666667	-4.368553267	6.8544983333	6.6172593333	38
41282410	10290	8212	6330	HGIC	HARLEYSVILLE GROUP INC	31MAR1998	26	7.13846162	5.135155	4.994568	1998	3	31	0.4366666667	6.7017949533	4.6984883333	4.5579013333	39
41282410	10290	8212	6330	HGIC	HARLEYSVILLE GROUP INC	30APR1998	27	3.84615399	1.093683	0.9076469	1998	4	30	0.3948333333	3.4513206567	0.6988496667	0.5128135667	40
41282410	10290	8212	6330	HGIC	HARLEYSVILLE GROUP INC	29MAY1998	24.25	-10.1851851	-2.545036	-1.882617	1998	5	29	0.3814166667	-10.56660177	-2.926452667	-2.264033667	41
41282410	10290	8212	6330	HGIC	HARLEYSVILLE GROUP INC	30JUN1998	20.75	-13.9587626	3.272685	3.943822	1998	6	30	0.3928333333	-14.35159593	2.8798516667	3.5509886667	42
41282410	10290	8212	6330	HGIC	HARLEYSVILLE GROUP INC	31JUL1998	23.375	12.65060306	-2.315474	-1.16154	1998	7	31	0.39625	12.25435306	-2.711724	-1.55779	43
41282410	10290	8212	6330	HGIC	HARLEYSVILLE GROUP INC	31AUG1998	19.5	-16.5775403	-15.67651	-14.57967	1998	8	31	0.39175	-16.9692903	-16.06826	-14.97142	44
41282410	10290	8212	6330	HGIC	HARLEYSVILLE GROUP INC	30SEP1998	20.625	6.41025677	6.413473	6.239554	1998	9	30	0.3365	6.07375677	6.076973	5.903054	45
41282410	10290	8212	6330	HGIC	HARLEYSVILLE GROUP INC	30OCT1998	21.375	3.63636352	7.438411	8.02942	1998	10	30	0.2964166667	3.3399468533	7.1419943333	7.7330033333	46
41282410	10290	8212	6330	HGIC	HARLEYSVILLE GROUP INC	30NOV1998	21.5	0.58479533	6.181145	5.912603	1998	11	30	0.3705833333	0.2142119967	5.8105616667	5.5420196667	47
41282410	10290	8212	6330	HGIC	HARLEYSVILLE GROUP INC	31DEC1998	25.8125	20.63953578	6.330867	5.637531	1998	12	31	0.3665833333	20.272952447	5.9642836667	5.2709476667	48
41282410	10290	8212	6330	HGIC	HARLEYSVILLE GROUP INC	29JAN1999	21.125	-18.1598067	3.82932	4.100941	1999	1	29	0.3678333333	-18.52764003	3.4614866667	3.7331076667	49
41282410	10290	8212	6330	HGIC	HARLEYSVILLE GROUP INC	26FEB1999	20.5	-2.9585799	-3.786729	-3.228252	1999	2	26	0.3759166667	-3.334496567	-4.162645667	-3.604168667	50
41282410	10290	8212	6330	HGIC	HARLEYSVILLE GROUP INC	31MAR1999	19.375	-4.8780486	3.80318	3.879418	1999	3	31	0.38025	-5.2582986	3.42293	3.499168	51
41282410	10290	8212	6330	HGIC	HARLEYSVILLE GROUP INC	30APR1999	18.625	-3.8709678	4.892567	3.794398	1999	4	30	0.3715	-4.2424678	4.521067	3.422898	52
41282410	10290	8212	6330	HGIC	HARLEYSVILLE GROUP INC	28MAY1999	19.375	4.02684547	-2.081311	-2.497042	1999	5	28	0.36875	3.65809547	-2.450061	-2.865792	53
41282410	10290	8212	6330	HGIC	HARLEYSVILLE GROUP INC	30JUN1999	20.5	6.45161271	5.093777	5.443833	1999	6	30	0.37025	6.08136271	4.723527	5.073583	54
41282410	10290	8212	6330	HGIC	HARLEYSVILLE GROUP INC	30JUL1999	19.5	-4.8780486	-3.062632	-3.20461	1999	7	30	0.37125	-5.2492986	-3.433882	-3.57586	55
41282410	10290	8212	6330	HGIC	HARLEYSVILLE GROUP INC	31AUG1999	19.4375	-0.3205128	-1.004459	-0.6254139	1999	8	31	0.3754166667	-0.695929467	-1.379875667	-1.000830567	56
41282410	10290	8212	6330	HGIC	HARLEYSVILLE GROUP INC	30SEP1999	14.0625	-26.9582003	-2.280906	-2.855174	1999	9	30	0.3755	-27.3337003	-2.656406	-3.230674	57
41282410	10290	8212	6330	HGIC	HARLEYSVILLE GROUP INC	29OCT1999	17.0625	21.33333385	6.225669	6.253947	1999	10	29	0.36425	20.96908385	5.861419	5.889697	58
41282410	10290	8212	6330	HGIC	HARLEYSVILLE GROUP INC	30NOV1999	15.0625	-11.7216118	3.609573	1.906187	1999	11	30	0.3813333333	-12.10294513	3.2282396667	1.5248536667	59
41282410	10290	8212	6330	HGIC	HARLEYSVILLE GROUP INC	31DEC1999	14.25	-4.4979252	8.30537	5.784392	1999	12	31	0.4255833333	-4.923508533	7.8797866667	5.3588086667	60
	10388	8305	6331	TREN	TRENWICK GROUP INC	31JAN1995	43.25	2.06489675	2.055579	2.427766	1995	1	31	0.4335	1.63139675	1.622079	1.994266	1
	10388	8305	6331	TREN	TRENWICK GROUP INC	28FEB1995	44	1.73410401	3.962284	3.607415	1995	2	28	0.4199166667	1.3141873433	3.5423673333	3.1874983333	2
	10388	8305	6331	TREN	TRENWICK GROUP INC	31MAR1995	41.875	-4.1931815	2.698227	2.732924	1995	3	31	0.4829166667	-4.676098167	2.2153103333	2.2500073333	3
	10388	8305	6331	TREN	TRENWICK GROUP INC	28APR1995	44.53125	6.3432835	2.488283	2.79603	1995	4	28	0.4795	5.8637835	2.008783	2.31653	4
	10388	8305	6331	TREN	TRENWICK GROUP INC	31MAY1995	43.5	-2.3157895	3.414649	3.631171	1995	5	31	0.4719166667	-2.787706167	2.9427323333	3.1592543333	5
	10388	8305	6331	TREN	TRENWICK GROUP INC	30JUN1995	42.5	-1.6551724	3.084069	2.127859	1995	6	30	0.4455	-2.1006724	2.638569	1.682359	6
	10388	8305	6331	TREN	TRENWICK GROUP INC	31JUL1995	46.5	9.41176489	4.066735	3.177604	1995	7	31	0.4555833333	8.9561815567	3.6111516667	2.7220206667	7
	10388	8305	6331	TREN	TRENWICK GROUP INC	31AUG1995	47.25	1.61290318	0.9342693	-0.0320251	1995	8	31	0.449	1.16390318	0.4852693	-0.4810251	8
	10388	8305	6331	TREN	TRENWICK GROUP INC	29SEP1995	53	12.7619043	3.639053	4.009753	1995	9	29	0.4480833333	12.313820967	3.1909696667	3.5616696667	9
	10388	8305	6331	TREN	TRENWICK GROUP INC	31OCT1995	50	-5.6603774	-1.114542	-0.4979381	1995	10	31	0.4199166667	-6.080294067	-1.534458667	-0.917854767	10
	10388	8305	6331	TREN	TRENWICK GROUP INC	30NOV1995	51.25	2.50000004	4.297101	4.104901	1995	11	30	0.45325	2.04675004	3.843851	3.651651	11
	10388	8305	6331	TREN	TRENWICK GROUP INC	29DEC1995	56.25	10.30243859	1.539985	1.744388	1995	12	29	0.3835833333	9.9188552567	1.1564016667	1.3608046667	12
	10388	8305	6331	TREN	TRENWICK GROUP INC	31JAN1996	54.25	-3.5555556	2.808744	3.261734	1996	1	31	0.4125	-3.9680556	2.396244	2.849234	13
	10388	8305	6331	TREN	TRENWICK GROUP INC	29FEB1996	51.5	-5.0691243	1.605816	0.6933744	1996	2	29	0.4166666667	-5.485790967	1.1891493333	0.2767077333	14
	10388	8305	6331	TREN	TRENWICK GROUP INC	29MAR1996	51	-0.3689321	1.120208	0.7916556	1996	3	29	0.4345	-0.8034321	0.685708	0.3571556	15
	10388	8305	6331	TREN	TRENWICK GROUP INC	30APR1996	48.25	-5.3921569	2.512533	1.343145	1996	4	30	0.40725	-5.7994069	2.105283	0.935895	16
	10388	8305	6331	TREN	TRENWICK GROUP INC	31MAY1996	47.625	-1.2953368	2.672205	2.285339	1996	5	31	0.4209166667	-1.716253467	2.2512883333	1.8644223333	17
	10388	8305	6331	TREN	TRENWICK GROUP INC	28JUN1996	50	5.63779511	-0.7659201	0.2256695	1996	6	28	0.4030833333	5.2347117767	-1.169003433	-0.177413833	18
	10388	8305	6331	TREN	TRENWICK GROUP INC	31JUL1996	48.75	-2.5	-5.339026	-4.574803	1996	7	31	0.421	-2.921	-5.760026	-4.995803	19
	10388	8305	6331	TREN	TRENWICK GROUP INC	30AUG1996	53.25	9.23076943	3.222239	1.881397	1996	8	30	0.4276666667	8.8031027633	2.7945723333	1.4537303333	20
	10388	8305	6331	TREN	TRENWICK GROUP INC	30SEP1996	51.75	-2.2347417	5.299181	5.417261	1996	9	30	0.4174166667	-2.652158367	4.8817643333	4.9998443333	21
	10388	8305	6331	TREN	TRENWICK GROUP INC	31OCT1996	49.125	-5.0724637	1.393774	2.613086	1996	10	31	0.4143333333	-5.486797033	0.9794406667	2.1987526667	22
	10388	8305	6331	TREN	TRENWICK GROUP INC	29NOV1996	48.75	-0.7633588	6.572963	7.337615	1996	11	29	0.41325	-1.1766088	6.159713	6.924365	23
	10388	8305	6331	TREN	TRENWICK GROUP INC	31DEC1996	46.25	-4.4923078	-1.136152	-2.150538	1996	12	31	0.407	-4.8993078	-1.543152	-2.557538	24
	10388	8305	6331	TREN	TRENWICK GROUP INC	31JAN1997	50	8.10810775	5.303951	6.131706	1997	1	31	0.415	7.69310775	4.888951	5.716706	25
	10388	8305	6331	TREN	TRENWICK GROUP INC	28FEB1997	49.25	-1.5	-0.0888769	0.5927547	1997	2	28	0.4221666667	-1.922166667	-0.511043567	0.1705880333	26
	10388	8305	6331	TREN	TRENWICK GROUP INC	31MAR1997	49.5	1.23857874	-4.439577	-4.2614	1997	3	31	0.4360833333	0.8024954067	-4.875660333	-4.697483333	27
	10388	8305	6331	TREN	TRENWICK GROUP INC	30APR1997	32.625	-1.1363637	4.248022	5.840554	1997	4	30	0.41675	-1.5531137	3.831272	5.423804	28
	10388	8305	6331	TREN	TRENWICK GROUP INC	30MAY1997	33.75	3.44827585	7.1263	5.857688	1997	5	30	0.36875	3.07952585	6.75755	5.488938	29
	10388	8305	6331	TREN	TRENWICK GROUP INC	30JUN1997	37.5	11.82222217	4.419938	4.345263	1997	6	30	0.42125	11.40097217	3.998688	3.924013	30
	10388	8305	6331	TREN	TRENWICK GROUP INC	31JUL1997	38.25	1.99999996	7.631584	7.812323	1997	7	31	0.4273333333	1.5726666267	7.2042506667	7.3849896667	31
	10388	8305	6331	TREN	TRENWICK GROUP INC	29AUG1997	36.375	-4.9019609	-3.645599	-5.744585	1997	8	29	0.419	-5.3209609	-4.064599	-6.163585	32
	10388	8305	6331	TREN	TRENWICK GROUP INC	30SEP1997	37.75	4.43986244	5.800938	5.315352	1997	9	30	0.3965833333	4.0432791067	5.4043546667	4.9187686667	33
	10388	8305	6331	TREN	TRENWICK GROUP INC	31OCT1997	34.875	-7.5894043	-3.411617	-3.447766	1997	10	31	0.4085833333	-7.997987633	-3.820200333	-3.856349333	34
	10388	8305	6331	TREN	TRENWICK GROUP INC	28NOV1997	37.125	6.45161271	3.111925	4.458682	1997	11	28	0.4166666667	6.0349460433	2.6952583333	4.0420153333	35
	10388	8305	6331	TREN	TRENWICK GROUP INC	31DEC1997	37.625	1.99326593	1.797892	1.573163	1997	12	31	0.4265	1.56676593	1.371392	1.146663	36
	10388	8305	6331	TREN	TRENWICK GROUP INC	30JAN1998	34.75	-7.6411963	0.4423167	1.015014	1998	1	30	0.4196666667	-8.060862967	0.0226500333	0.5953473333	37
	10388	8305	6331	TREN	TRENWICK GROUP INC	27FEB1998	36.5	5.03597111	7.282165	7.044926	1998	2	27	0.4276666667	4.6083044433	6.8544983333	6.6172593333	38
	10388	8305	6331	TREN	TRENWICK GROUP INC	31MAR1998	37.5	3.42465751	5.135155	4.994568	1998	3	31	0.4366666667	2.9879908433	4.6984883333	4.5579013333	39
	10388	8305	6331	TREN	TRENWICK GROUP INC	30APR1998	38.5	2.66666673	1.093683	0.9076469	1998	4	30	0.3948333333	2.2718333967	0.6988496667	0.5128135667	40
	10388	8305	6331	TREN	TRENWICK GROUP INC	29MAY1998	38	-1.2987013	-2.545036	-1.882617	1998	5	29	0.3814166667	-1.680117967	-2.926452667	-2.264033667	41
	10388	8305	6331	TREN	TRENWICK GROUP INC	30JUN1998	38.84375	2.8782893	3.272685	3.943822	1998	6	30	0.3928333333	2.4854559667	2.8798516667	3.5509886667	42
	10388	8305	6331	TREN	TRENWICK GROUP INC	31JUL1998	34.75	-10.5390184	-2.315474	-1.16154	1998	7	31	0.39625	-10.9352684	-2.711724	-1.55779	43
	10388	8305	6331	TREN	TRENWICK GROUP INC	31AUG1998	34.5	-0.7194245	-15.67651	-14.57967	1998	8	31	0.39175	-1.1111745	-16.06826	-14.97142	44
	10388	8305	6331	TREN	TRENWICK GROUP INC	30SEP1998	29.125	-14.8550719	6.413473	6.239554	1998	9	30	0.3365	-15.1915719	6.076973	5.903054	45
	10388	8305	6331	TREN	TRENWICK GROUP INC	30OCT1998	33.25	14.16309029	7.438411	8.02942	1998	10	30	0.2964166667	13.866673623	7.1419943333	7.7330033333	46
	10388	8305	6331	TREN	TRENWICK GROUP INC	30NOV1998	31.75	-4.5112781	6.181145	5.912603	1998	11	30	0.3705833333	-4.881861433	5.8105616667	5.5420196667	47
	10388	8305	6331	TREN	TRENWICK GROUP INC	31DEC1998	32.625	3.54330726	6.330867	5.637531	1998	12	31	0.3665833333	3.1767239267	5.9642836667	5.2709476667	48
	10388	8305	6331	TREN	TRENWICK GROUP INC	29JAN1999	33	1.14942528	3.82932	4.100941	1999	1	29	0.3678333333	0.7815919467	3.4614866667	3.7331076667	49
	10388	8305	6331	TREN	TRENWICK GROUP INC	26FEB1999	29	-12.1212125	-3.786729	-3.228252	1999	2	26	0.3759166667	-12.49712917	-4.162645667	-3.604168667	50
	10388	8305	6331	TREN	TRENWICK GROUP INC	31MAR1999	28.125	-2.1206897	3.80318	3.879418	1999	3	31	0.38025	-2.5009397	3.42293	3.499168	51
	10388	8305	6331	TREN	TRENWICK GROUP INC	30APR1999	28	-0.4444445	4.892567	3.794398	1999	4	30	0.3715	-0.8159445	4.521067	3.422898	52
	10388	8305	6331	TREN	TRENWICK GROUP INC	28MAY1999	31.5	12.5	-2.081311	-2.497042	1999	5	28	0.36875	12.13125	-2.450061	-2.865792	53
	10388	8305	6331	TREN	TRENWICK GROUP INC	30JUN1999	24.65625	-20.9007949	5.093777	5.443833	1999	6	30	0.37025	-21.2710449	4.723527	5.073583	54
	10388	8305	6331	TREN	TRENWICK GROUP INC	30JUL1999	24.125	-2.1546261	-3.062632	-3.20461	1999	7	30	0.37125	-2.5258761	-3.433882	-3.57586	55
	10388	8305	6331	TREN	TRENWICK GROUP INC	31AUG1999	21.9375	-9.0673573	-1.004459	-0.6254139	1999	8	31	0.3754166667	-9.442773967	-1.379875667	-1.000830567	56
	10388	8305	6331	TREN	TRENWICK GROUP INC	30SEP1999	16.5625	-23.3162403	-2.280906	-2.855174	1999	9	30	0.3755	-23.6917403	-2.656406	-3.230674	57
	10388	8305	6331	TWK	TRENWICK GROUP INC	29OCT1999	20.3125	22.64150977	6.225669	6.253947	1999	10	29	0.36425	22.27725977	5.861419	5.889697	58
	10388	8305	6331	TWK	TRENWICK GROUP INC	30NOV1999	20.3125	0	3.609573	1.906187	1999	11	30	0.3813333333	-0.381333333	3.2282396667	1.5248536667	59
	10388	8305	6331	TWK	TRENWICK GROUP INC	31DEC1999	16.9375	-15.3353855	8.30537	5.784392	1999	12	31	0.4255833333	-15.76096883	7.8797866667	5.3588086667	60
63890410	10395	8314	6330	NAVG	NAVIGATORS GROUP INC	31JAN1995	16.5	13.7931034	2.055579	2.427766	1995	1	31	0.4335	13.3596034	1.622079	1.994266	1
63890410	10395	8314	6330	NAVG	NAVIGATORS GROUP INC	28FEB1995	18	9.09090936	3.962284	3.607415	1995	2	28	0.4199166667	8.6709926933	3.5423673333	3.1874983333	2
