WEEKEND	ZIP	NRETAIL	COUNTYCD	COUNTYNM	PERPERHH	MEDSCHYR	PRCRENT	PRC55P	HHMEDAGE	OLSALES	POPULATN	MEDHVL	MEDINC	TIME
05/16/98	54213	2	29	DOOR    	2.8	12.5	17	39	48	1674.00	1.680	52.10	38.40	7
05/23/98	54213	2	29	DOOR    	2.8	12.5	17	39	48	1918.00	1.680	52.10	38.40	8
05/30/98	54213	2	29	DOOR    	2.8	12.5	17	39	48	246.50	1.680	52.10	38.40	9
06/06/98	54213	2	29	DOOR    	2.8	12.5	17	39	48	377.00	1.680	52.10	38.40	10
06/13/98	54213	2	29	DOOR    	2.8	12.5	17	39	48	402.00	1.680	52.10	38.40	11
06/20/98	54213	2	29	DOOR    	2.8	12.5	17	39	48	332.50	1.680	52.10	38.40	12
06/27/98	54213	2	29	DOOR    	2.8	12.5	17	39	48	461.50	1.680	52.10	38.40	13
07/04/98	54213	2	29	DOOR    	2.8	12.5	17	39	48	527.00	1.680	52.10	38.40	14
07/11/98	54213	2	29	DOOR    	2.8	12.5	17	39	48	669.00	1.680	52.10	38.40	15
07/18/98	54213	2	29	DOOR    	2.8	12.5	17	39	48	937.00	1.680	52.10	38.40	16
07/25/98	54213	2	29	DOOR    	2.8	12.5	17	39	48	2133.50	1.680	52.10	38.40	17
08/01/98	54213	2	29	DOOR    	2.8	12.5	17	39	48	1989.00	1.680	52.10	38.40	18
08/08/98	54213	2	29	DOOR    	2.8	12.5	17	39	48	419.00	1.680	52.10	38.40	19
08/15/98	54213	2	29	DOOR    	2.8	12.5	17	39	48	571.00	1.680	52.10	38.40	20
08/22/98	54213	2	29	DOOR    	2.8	12.5	17	39	48	589.00	1.680	52.10	38.40	21
08/29/98	54213	2	29	DOOR    	2.8	12.5	17	39	48	480.00	1.680	52.10	38.40	22
09/05/98	54213	2	29	DOOR    	2.8	12.5	17	39	48	566.00	1.680	52.10	38.40	23
09/12/98	54213	2	29	DOOR    	2.8	12.5	17	39	48	579.00	1.680	52.10	38.40	24
09/19/98	54213	2	29	DOOR    	2.8	12.5	17	39	48	569.00	1.680	52.10	38.40	25
09/26/98	54213	2	29	DOOR    	2.8	12.5	17	39	48	582.00	1.680	52.10	38.40	26
10/03/98	54213	2	29	DOOR    	2.8	12.5	17	39	48	413.00	1.680	52.10	38.40	27
10/10/98	54213	2	29	DOOR    	2.8	12.5	17	39	48	465.00	1.680	52.10	38.40	28
10/17/98	54213	2	29	DOOR    	2.8	12.5	17	39	48	483.00	1.680	52.10	38.40	29
10/24/98	54213	2	29	DOOR    	2.8	12.5	17	39	48	530.00	1.680	52.10	38.40	30
10/31/98	54213	2	29	DOOR    	2.8	12.5	17	39	48	638.00	1.680	52.10	38.40	31
11/07/98	54213	2	29	DOOR    	2.8	12.5	17	39	48	443.00	1.680	52.10	38.40	32
11/14/98	54213	2	29	DOOR    	2.8	12.5	17	39	48	446.00	1.680	52.10	38.40	33
11/21/98	54213	2	29	DOOR    	2.8	12.5	17	39	48	649.00	1.680	52.10	38.40	34
11/28/98	54213	2	29	DOOR    	2.8	12.5	17	39	48	556.00	1.680	52.10	38.40	35
12/05/98	54213	2	29	DOOR    	2.8	12.5	17	39	48	492.00	1.680	52.10	38.40	36
12/12/98	54213	2	29	DOOR    	2.8	12.5	17	39	48	450.00	1.680	52.10	38.40	37
12/19/98	54213	2	29	DOOR    	2.8	12.5	17	39	48	576.50	1.680	52.10	38.40	38
12/26/98	54213	2	29	DOOR    	2.8	12.5	17	39	48	425.50	1.680	52.10	38.40	39
01/02/99	54213	2	29	DOOR    	2.8	12.5	17	39	48	543.00	1.680	52.10	38.40	40
04/04/98	54220	67	71	MANITOWC	2.6	12.6	31	43	50	23635.50	39.098	52.50	43.30	1
04/11/98	54220	67	71	MANITOWC	2.6	12.6	31	43	50	24314.00	39.098	52.50	43.30	2
04/18/98	54220	67	71	MANITOWC	2.6	12.6	31	43	50	24841.50	39.098	52.50	43.30	3
04/25/98	54220	67	71	MANITOWC	2.6	12.6	31	43	50	25915.50	39.098	52.50	43.30	4
05/02/98	54220	67	71	MANITOWC	2.6	12.6	31	43	50	28826.50	39.098	52.50	43.30	5
05/09/98	54220	67	71	MANITOWC	2.6	12.6	31	43	50	34309.00	39.098	52.50	43.30	6
05/16/98	54220	67	71	MANITOWC	2.6	12.6	31	43	50	67314.50	39.098	52.50	43.30	7
05/23/98	54220	67	71	MANITOWC	2.6	12.6	31	43	50	87284.50	39.098	52.50	43.30	8
05/30/98	54220	67	71	MANITOWC	2.6	12.6	31	43	50	18371.50	39.098	52.50	43.30	9
06/06/98	54220	67	71	MANITOWC	2.6	12.6	31	43	50	23766.00	39.098	52.50	43.30	10
06/13/98	54220	67	71	MANITOWC	2.6	12.6	31	43	50	23688.50	39.098	52.50	43.30	11
06/20/98	54220	68	71	MANITOWC	2.6	12.6	31	43	50	24353.00	39.098	52.50	43.30	12
06/27/98	54220	68	71	MANITOWC	2.6	12.6	31	43	50	24980.50	39.098	52.50	43.30	13
07/04/98	54220	68	71	MANITOWC	2.6	12.6	31	43	50	25465.00	39.098	52.50	43.30	14
07/11/98	54220	68	71	MANITOWC	2.6	12.6	31	43	50	31318.50	39.098	52.50	43.30	15
07/18/98	54220	68	71	MANITOWC	2.6	12.6	31	43	50	39216.50	39.098	52.50	43.30	16
07/25/98	54220	68	71	MANITOWC	2.6	12.6	31	43	50	87738.00	39.098	52.50	43.30	17
08/01/98	54220	68	71	MANITOWC	2.6	12.6	31	43	50	100163.00	39.098	52.50	43.30	18
08/08/98	54220	68	71	MANITOWC	2.6	12.6	31	43	50	24330.00	39.098	52.50	43.30	19
08/15/98	54220	68	71	MANITOWC	2.6	12.6	31	43	50	25547.50	39.098	52.50	43.30	20
08/22/98	54220	69	71	MANITOWC	2.6	12.6	31	43	50	26698.50	39.098	52.50	43.30	21
08/29/98	54220	69	71	MANITOWC	2.6	12.6	31	43	50	22888.00	39.098	52.50	43.30	22
09/05/98	54220	69	71	MANITOWC	2.6	12.6	31	43	50	22909.00	39.098	52.50	43.30	23
09/12/98	54220	69	71	MANITOWC	2.6	12.6	31	43	50	23497.50	39.098	52.50	43.30	24
09/19/98	54220	70	71	MANITOWC	2.6	12.6	31	43	50	23647.50	39.098	52.50	43.30	25
09/26/98	54220	70	71	MANITOWC	2.6	12.6	31	43	50	24418.00	39.098	52.50	43.30	26
10/03/98	54220	70	71	MANITOWC	2.6	12.6	31	43	50	22306.00	39.098	52.50	43.30	27
10/10/98	54220	70	71	MANITOWC	2.6	12.6	31	43	50	22837.50	39.098	52.50	43.30	28
10/17/98	54220	70	71	MANITOWC	2.6	12.6	31	43	50	23487.00	39.098	52.50	43.30	29
10/24/98	54220	70	71	MANITOWC	2.6	12.6	31	43	50	23758.50	39.098	52.50	43.30	30
10/31/98	54220	70	71	MANITOWC	2.6	12.6	31	43	50	25500.00	39.098	52.50	43.30	31
11/07/98	54220	70	71	MANITOWC	2.6	12.6	31	43	50	22950.50	39.098	52.50	43.30	32
11/14/98	54220	70	71	MANITOWC	2.6	12.6	31	43	50	22047.00	39.098	52.50	43.30	33
11/21/98	54220	70	71	MANITOWC	2.6	12.6	31	43	50	22855.00	39.098	52.50	43.30	34
11/28/98	54220	70	71	MANITOWC	2.6	12.6	31	43	50	22365.00	39.098	52.50	43.30	35
12/05/98	54220	70	71	MANITOWC	2.6	12.6	31	43	50	22371.00	39.098	52.50	43.30	36
12/12/98	54220	70	71	MANITOWC	2.6	12.6	31	43	50	21564.50	39.098	52.50	43.30	37
12/19/98	54220	70	71	MANITOWC	2.6	12.6	31	43	50	21527.50	39.098	52.50	43.30	38
12/26/98	54220	70	71	MANITOWC	2.6	12.6	31	43	50	21095.50	39.098	52.50	43.30	39
01/02/99	54220	70	71	MANITOWC	2.6	12.6	31	43	50	21775.00	39.098	52.50	43.30	40
04/04/98	54235	25	29	DOOR    	2.6	12.7	23	41	49	6923.00	16.149	66.50	39.50	1
04/11/98	54235	25	29	DOOR    	2.6	12.7	23	41	49	6892.50	16.149	66.50	39.50	2
04/18/98	54235	25	29	DOOR    	2.6	12.7	23	41	49	7231.50	16.149	66.50	39.50	3
04/25/98	54235	25	29	DOOR    	2.6	12.7	23	41	49	7590.00	16.149	66.50	39.50	4
05/02/98	54235	25	29	DOOR    	2.6	12.7	23	41	49	9066.00	16.149	66.50	39.50	5
05/09/98	54235	25	29	DOOR    	2.6	12.7	23	41	49	12395.50	16.149	66.50	39.50	6
05/16/98	54235	25	29	DOOR    	2.6	12.7	23	41	49	26697.50	16.149	66.50	39.50	7
05/23/98	54235	25	29	DOOR    	2.6	12.7	23	41	49	35008.50	16.149	66.50	39.50	8
05/30/98	54235	25	29	DOOR    	2.6	12.7	23	41	49	6519.50	16.149	66.50	39.50	9
06/06/98	54235	25	29	DOOR    	2.6	12.7	23	41	49	8118.50	16.149	66.50	39.50	10
06/13/98	54235	25	29	DOOR    	2.6	12.7	23	41	49	8327.00	16.149	66.50	39.50	11
06/20/98	54235	25	29	DOOR    	2.6	12.7	23	41	49	8864.50	16.149	66.50	39.50	12
06/27/98	54235	25	29	DOOR    	2.6	12.7	23	41	49	9102.50	16.149	66.50	39.50	13
07/04/98	54235	25	29	DOOR    	2.6	12.7	23	41	49	11140.50	16.149	66.50	39.50	14
07/11/98	54235	25	29	DOOR    	2.6	12.7	23	41	49	13528.00	16.149	66.50	39.50	15
07/18/98	54235	25	29	DOOR    	2.6	12.7	23	41	49	19069.50	16.149	66.50	39.50	16
07/25/98	54235	25	29	DOOR    	2.6	12.7	23	41	49	45609.50	16.149	66.50	39.50	17
08/01/98	54235	25	29	DOOR    	2.6	12.7	23	41	49	51228.50	16.149	66.50	39.50	18
08/08/98	54235	25	29	DOOR    	2.6	12.7	23	41	49	9958.50	16.149	66.50	39.50	19
08/15/98	54235	25	29	DOOR    	2.6	12.7	23	41	49	10229.00	16.149	66.50	39.50	20
08/22/98	54235	25	29	DOOR    	2.6	12.7	23	41	49	11724.00	16.149	66.50	39.50	21
08/29/98	54235	25	29	DOOR    	2.6	12.7	23	41	49	8333.50	16.149	66.50	39.50	22
09/05/98	54235	25	29	DOOR    	2.6	12.7	23	41	49	8625.00	16.149	66.50	39.50	23
09/12/98	54235	25	29	DOOR    	2.6	12.7	23	41	49	9096.50	16.149	66.50	39.50	24
09/19/98	54235	25	29	DOOR    	2.6	12.7	23	41	49	8867.50	16.149	66.50	39.50	25
09/26/98	54235	25	29	DOOR    	2.6	12.7	23	41	49	9635.00	16.149	66.50	39.50	26
10/03/98	54235	25	29	DOOR    	2.6	12.7	23	41	49	8027.00	16.149	66.50	39.50	27
10/10/98	54235	25	29	DOOR    	2.6	12.7	23	41	49	7881.00	16.149	66.50	39.50	28
10/17/98	54235	25	29	DOOR    	2.6	12.7	23	41	49	8274.00	16.149	66.50	39.50	29
10/24/98	54235	25	29	DOOR    	2.6	12.7	23	41	49	8509.00	16.149	66.50	39.50	30
10/31/98	54235	26	29	DOOR    	2.6	12.7	23	41	49	8814.00	16.149	66.50	39.50	31
11/07/98	54235	26	29	DOOR    	2.6	12.7	23	41	49	7523.00	16.149	66.50	39.50	32
11/14/98	54235	26	29	DOOR    	2.6	12.7	23	41	49	7524.50	16.149	66.50	39.50	33
11/21/98	54235	26	29	DOOR    	2.6	12.7	23	41	49	7548.00	16.149	66.50	39.50	34
11/28/98	54235	26	29	DOOR    	2.6	12.7	23	41	49	7832.50	16.149	66.50	39.50	35
12/05/98	54235	26	29	DOOR    	2.6	12.7	23	41	49	6887.00	16.149	66.50	39.50	36
12/12/98	54235	26	29	DOOR    	2.6	12.7	23	41	49	7192.00	16.149	66.50	39.50	37
12/19/98	54235	26	29	DOOR    	2.6	12.7	23	41	49	7406.50	16.149	66.50	39.50	38
12/26/98	54235	26	29	DOOR    	2.6	12.7	23	41	49	7673.50	16.149	66.50	39.50	39
01/02/99	54235	26	29	DOOR    	2.6	12.7	23	41	49	8216.50	16.149	66.50	39.50	40
04/04/98	54241	21	71	MANITOWC	2.6	12.5	25	42	50	6606.50	16.768	47.20	44.20	1
04/11/98	54241	21	71	MANITOWC	2.6	12.5	25	42	50	6983.00	16.768	47.20	44.20	2
04/18/98	54241	21	71	MANITOWC	2.6	12.5	25	42	50	7005.00	16.768	47.20	44.20	3
04/25/98	54241	21	71	MANITOWC	2.6	12.5	25	42	50	7224.50	16.768	47.20	44.20	4
05/02/98	54241	21	71	MANITOWC	2.6	12.5	25	42	50	8316.50	16.768	47.20	44.20	5
05/09/98	54241	21	71	MANITOWC	2.6	12.5	25	42	50	9572.00	16.768	47.20	44.20	6
05/16/98	54241	21	71	MANITOWC	2.6	12.5	25	42	50	20338.50	16.768	47.20	44.20	7
05/23/98	54241	21	71	MANITOWC	2.6	12.5	25	42	50	26756.00	16.768	47.20	44.20	8
05/30/98	54241	21	71	MANITOWC	2.6	12.5	25	42	50	4981.00	16.768	47.20	44.20	9
06/06/98	54241	21	71	MANITOWC	2.6	12.5	25	42	50	6820.50	16.768	47.20	44.20	10
06/13/98	54241	21	71	MANITOWC	2.6	12.5	25	42	50	6587.00	16.768	47.20	44.20	11
06/20/98	54241	21	71	MANITOWC	2.6	12.5	25	42	50	6638.50	16.768	47.20	44.20	12
06/27/98	54241	21	71	MANITOWC	2.6	12.5	25	42	50	7092.50	16.768	47.20	44.20	13
07/04/98	54241	21	71	MANITOWC	2.6	12.5	25	42	50	7399.00	16.768	47.20	44.20	14
07/11/98	54241	21	71	MANITOWC	2.6	12.5	25	42	50	8856.00	16.768	47.20	44.20	15
07/18/98	54241	21	71	MANITOWC	2.6	12.5	25	42	50	11070.50	16.768	47.20	44.20	16
07/25/98	54241	21	71	MANITOWC	2.6	12.5	25	42	50	26370.00	16.768	47.20	44.20	17
08/01/98	54241	21	71	MANITOWC	2.6	12.5	25	42	50	29749.50	16.768	47.20	44.20	18
08/08/98	54241	21	71	MANITOWC	2.6	12.5	25	42	50	7434.50	16.768	47.20	44.20	19
08/15/98	54241	21	71	MANITOWC	2.6	12.5	25	42	50	7734.00	16.768	47.20	44.20	20
08/22/98	54241	21	71	MANITOWC	2.6	12.5	25	42	50	7652.50	16.768	47.20	44.20	21
08/29/98	54241	21	71	MANITOWC	2.6	12.5	25	42	50	6482.50	16.768	47.20	44.20	22
09/05/98	54241	21	71	MANITOWC	2.6	12.5	25	42	50	6162.50	16.768	47.20	44.20	23
09/12/98	54241	21	71	MANITOWC	2.6	12.5	25	42	50	6485.50	16.768	47.20	44.20	24
09/19/98	54241	21	71	MANITOWC	2.6	12.5	25	42	50	6844.00	16.768	47.20	44.20	25
09/26/98	54241	21	71	MANITOWC	2.6	12.5	25	42	50	6774.00	16.768	47.20	44.20	26
10/03/98	54241	21	71	MANITOWC	2.6	12.5	25	42	50	6311.00	16.768	47.20	44.20	27
10/10/98	54241	21	71	MANITOWC	2.6	12.5	25	42	50	6393.00	16.768	47.20	44.20	28
10/17/98	54241	22	71	MANITOWC	2.6	12.5	25	42	50	6437.50	16.768	47.20	44.20	29
10/24/98	54241	22	71	MANITOWC	2.6	12.5	25	42	50	6676.00	16.768	47.20	44.20	30
10/31/98	54241	22	71	MANITOWC	2.6	12.5	25	42	50	6923.00	16.768	47.20	44.20	31
11/07/98	54241	22	71	MANITOWC	2.6	12.5	25	42	50	6221.50	16.768	47.20	44.20	32
11/14/98	54241	22	71	MANITOWC	2.6	12.5	25	42	50	6258.50	16.768	47.20	44.20	33
11/21/98	54241	22	71	MANITOWC	2.6	12.5	25	42	50	6448.00	16.768	47.20	44.20	34
11/28/98	54241	22	71	MANITOWC	2.6	12.5	25	42	50	6022.50	16.768	47.20	44.20	35
12/05/98	54241	22	71	MANITOWC	2.6	12.5	25	42	50	6049.00	16.768	47.20	44.20	36
12/12/98	54241	22	71	MANITOWC	2.6	12.5	25	42	50	6043.50	16.768	47.20	44.20	37
12/19/98	54241	22	71	MANITOWC	2.6	12.5	25	42	50	6064.00	16.768	47.20	44.20	38
12/26/98	54241	22	71	MANITOWC	2.6	12.5	25	42	50	6074.00	16.768	47.20	44.20	39
01/02/99	54241	22	71	MANITOWC	2.6	12.5	25	42	50	6183.50	16.768	47.20	44.20	40
04/04/98	54302	34	9	BROWN   	2.4	12.7	46	30	42	8830.50	27.273	59.00	45.10	1
04/11/98	54302	34	9	BROWN   	2.4	12.7	46	30	42	9488.50	27.273	59.00	45.10	2
04/18/98	54302	34	9	BROWN   	2.4	12.7	46	30	42	9073.00	27.273	59.00	45.10	3
04/25/98	54302	34	9	BROWN   	2.4	12.7	46	30	42	9747.00	27.273	59.00	45.10	4
05/02/98	54302	35	9	BROWN   	2.4	12.7	46	30	42	11884.50	27.273	59.00	45.10	5
05/09/98	54302	35	9	BROWN   	2.4	12.7	46	30	42	14585.00	27.273	59.00	45.10	6
05/16/98	54302	35	9	BROWN   	2.4	12.7	46	30	42	35597.00	27.273	59.00	45.10	7
05/23/98	54302	36	9	BROWN   	2.4	12.7	46	30	42	51702.50	27.273	59.00	45.10	8
05/30/98	54302	36	9	BROWN   	2.4	12.7	46	30	42	6554.50	27.273	59.00	45.10	9
06/06/98	54302	36	9	BROWN   	2.4	12.7	46	30	42	9563.50	27.273	59.00	45.10	10
06/13/98	54302	36	9	BROWN   	2.4	12.7	46	30	42	9177.00	27.273	59.00	45.10	11
06/20/98	54302	36	9	BROWN   	2.4	12.7	46	30	42	9847.00	27.273	59.00	45.10	12
06/27/98	54302	36	9	BROWN   	2.4	12.7	46	30	42	10445.50	27.273	59.00	45.10	13
07/04/98	54302	36	9	BROWN   	2.4	12.7	46	30	42	11391.00	27.273	59.00	45.10	14
07/11/98	54302	36	9	BROWN   	2.4	12.7	46	30	42	14087.00	27.273	59.00	45.10	15
07/18/98	54302	36	9	BROWN   	2.4	12.7	46	30	42	18981.00	27.273	59.00	45.10	16
07/25/98	54302	36	9	BROWN   	2.4	12.7	46	30	42	52642.50	27.273	59.00	45.10	17
08/01/98	54302	36	9	BROWN   	2.4	12.7	46	30	42	60579.00	27.273	59.00	45.10	18
08/08/98	54302	37	9	BROWN   	2.4	12.7	46	30	42	11091.50	27.273	59.00	45.10	19
08/15/98	54302	37	9	BROWN   	2.4	12.7	46	30	42	11852.00	27.273	59.00	45.10	20
08/22/98	54302	38	9	BROWN   	2.4	12.7	46	30	42	12836.00	27.273	59.00	45.10	21
08/29/98	54302	39	9	BROWN   	2.4	12.7	46	30	42	9700.50	27.273	59.00	45.10	22
09/05/98	54302	39	9	BROWN   	2.4	12.7	46	30	42	10085.50	27.273	59.00	45.10	23
09/12/98	54302	39	9	BROWN   	2.4	12.7	46	30	42	10459.50	27.273	59.00	45.10	24
09/19/98	54302	39	9	BROWN   	2.4	12.7	46	30	42	11303.50	27.273	59.00	45.10	25
09/26/98	54302	39	9	BROWN   	2.4	12.7	46	30	42	11700.00	27.273	59.00	45.10	26
10/03/98	54302	39	9	BROWN   	2.4	12.7	46	30	42	9488.00	27.273	59.00	45.10	27
10/10/98	54302	39	9	BROWN   	2.4	12.7	46	30	42	9433.50	27.273	59.00	45.10	28
10/17/98	54302	39	9	BROWN   	2.4	12.7	46	30	42	9909.50	27.273	59.00	45.10	29
10/24/98	54302	39	9	BROWN   	2.4	12.7	46	30	42	9662.00	27.273	59.00	45.10	30
10/31/98	54302	39	9	BROWN   	2.4	12.7	46	30	42	10549.50	27.273	59.00	45.10	31
11/07/98	54302	39	9	BROWN   	2.4	12.7	46	30	42	9001.00	27.273	59.00	45.10	32
11/14/98	54302	39	9	BROWN   	2.4	12.7	46	30	42	9529.00	27.273	59.00	45.10	33
11/21/98	54302	39	9	BROWN   	2.4	12.7	46	30	42	9855.00	27.273	59.00	45.10	34
11/28/98	54302	39	9	BROWN   	2.4	12.7	46	30	42	10388.00	27.273	59.00	45.10	35
12/05/98	54302	39	9	BROWN   	2.4	12.7	46	30	42	9440.50	27.273	59.00	45.10	36
12/12/98	54302	39	9	BROWN   	2.4	12.7	46	30	42	10088.50	27.273	59.00	45.10	37
12/19/98	54302	40	9	BROWN   	2.4	12.7	46	30	42	10223.50	27.273	59.00	45.10	38
12/26/98	54302	40	9	BROWN   	2.4	12.7	46	30	42	9823.00	27.273	59.00	45.10	39
01/02/99	54302	40	9	BROWN   	2.4	12.7	46	30	42	11230.50	27.273	59.00	45.10	40
04/04/98	54406	4	97	PORTAGE 	2.9	12.5	21	35	46	1740.00	2.885	51.30	41.30	1
04/11/98	54406	4	97	PORTAGE 	2.9	12.5	21	35	46	1764.00	2.885	51.30	41.30	2
04/18/98	54406	4	97	PORTAGE 	2.9	12.5	21	35	46	2011.50	2.885	51.30	41.30	3
04/25/98	54406	4	97	PORTAGE 	2.9	12.5	21	35	46	1916.00	2.885	51.30	41.30	4
05/02/98	54406	4	97	PORTAGE 	2.9	12.5	21	35	46	2085.00	2.885	51.30	41.30	5
05/09/98	54406	4	97	PORTAGE 	2.9	12.5	21	35	46	2493.00	2.885	51.30	41.30	6
05/16/98	54406	4	97	PORTAGE 	2.9	12.5	21	35	46	5064.00	2.885	51.30	41.30	7
05/23/98	54406	4	97	PORTAGE 	2.9	12.5	21	35	46	7021.50	2.885	51.30	41.30	8
05/30/98	54406	4	97	PORTAGE 	2.9	12.5	21	35	46	1615.00	2.885	51.30	41.30	9
06/06/98	54406	4	97	PORTAGE 	2.9	12.5	21	35	46	2229.00	2.885	51.30	41.30	10
06/13/98	54406	4	97	PORTAGE 	2.9	12.5	21	35	46	1967.50	2.885	51.30	41.30	11
06/20/98	54406	4	97	PORTAGE 	2.9	12.5	21	35	46	2183.00	2.885	51.30	41.30	12
06/27/98	54406	4	97	PORTAGE 	2.9	12.5	21	35	46	2485.00	2.885	51.30	41.30	13
07/04/98	54406	4	97	PORTAGE 	2.9	12.5	21	35	46	2750.00	2.885	51.30	41.30	14
07/11/98	54406	4	97	PORTAGE 	2.9	12.5	21	35	46	2850.00	2.885	51.30	41.30	15
07/18/98	54406	4	97	PORTAGE 	2.9	12.5	21	35	46	3481.50	2.885	51.30	41.30	16
07/25/98	54406	4	97	PORTAGE 	2.9	12.5	21	35	46	6527.00	2.885	51.30	41.30	17
08/01/98	54406	4	97	PORTAGE 	2.9	12.5	21	35	46	6566.00	2.885	51.30	41.30	18
08/08/98	54406	4	97	PORTAGE 	2.9	12.5	21	35	46	2202.00	2.885	51.30	41.30	19
08/15/98	54406	4	97	PORTAGE 	2.9	12.5	21	35	46	2403.50	2.885	51.30	41.30	20
08/22/98	54406	4	97	PORTAGE 	2.9	12.5	21	35	46	2431.50	2.885	51.30	41.30	21
08/29/98	54406	4	97	PORTAGE 	2.9	12.5	21	35	46	2018.00	2.885	51.30	41.30	22
09/05/98	54406	4	97	PORTAGE 	2.9	12.5	21	35	46	2041.00	2.885	51.30	41.30	23
09/12/98	54406	4	97	PORTAGE 	2.9	12.5	21	35	46	1865.50	2.885	51.30	41.30	24
09/19/98	54406	4	97	PORTAGE 	2.9	12.5	21	35	46	1914.50	2.885	51.30	41.30	25
09/26/98	54406	4	97	PORTAGE 	2.9	12.5	21	35	46	2162.00	2.885	51.30	41.30	26
10/03/98	54406	4	97	PORTAGE 	2.9	12.5	21	35	46	1707.00	2.885	51.30	41.30	27
10/10/98	54406	4	97	PORTAGE 	2.9	12.5	21	35	46	2116.00	2.885	51.30	41.30	28
10/17/98	54406	4	97	PORTAGE 	2.9	12.5	21	35	46	1897.00	2.885	51.30	41.30	29
10/24/98	54406	4	97	PORTAGE 	2.9	12.5	21	35	46	1832.50	2.885	51.30	41.30	30
10/31/98	54406	4	97	PORTAGE 	2.9	12.5	21	35	46	2065.50	2.885	51.30	41.30	31
11/07/98	54406	4	97	PORTAGE 	2.9	12.5	21	35	46	1798.00	2.885	51.30	41.30	32
11/14/98	54406	4	97	PORTAGE 	2.9	12.5	21	35	46	1861.50	2.885	51.30	41.30	33
11/21/98	54406	4	97	PORTAGE 	2.9	12.5	21	35	46	2108.50	2.885	51.30	41.30	34
11/28/98	54406	4	97	PORTAGE 	2.9	12.5	21	35	46	2511.50	2.885	51.30	41.30	35
12/05/98	54406	4	97	PORTAGE 	2.9	12.5	21	35	46	2039.00	2.885	51.30	41.30	36
12/12/98	54406	4	97	PORTAGE 	2.9	12.5	21	35	46	2224.00	2.885	51.30	41.30	37
12/19/98	54406	4	97	PORTAGE 	2.9	12.5	21	35	46	2484.00	2.885	51.30	41.30	38
12/26/98	54406	4	97	PORTAGE 	2.9	12.5	21	35	46	2034.50	2.885	51.30	41.30	39
01/02/99	54406	4	97	PORTAGE 	2.9	12.5	21	35	46	2179.00	2.885	51.30	41.30	40
04/04/98	54436	2	19	CLARK   	3.0	12.4	15	41	48	215.00	2.072	35.50	35.90	1
04/11/98	54436	2	19	CLARK   	3.0	12.4	15	41	48	291.00	2.072	35.50	35.90	2
04/18/98	54436	2	19	CLARK   	3.0	12.4	15	41	48	263.00	2.072	35.50	35.90	3
04/25/98	54436	2	19	CLARK   	3.0	12.4	15	41	48	263.00	2.072	35.50	35.90	4
05/02/98	54436	2	19	CLARK   	3.0	12.4	15	41	48	281.00	2.072	35.50	35.90	5
05/09/98	54436	2	19	CLARK   	3.0	12.4	15	41	48	389.00	2.072	35.50	35.90	6
05/16/98	54436	2	19	CLARK   	3.0	12.4	15	41	48	564.00	2.072	35.50	35.90	7
05/23/98	54436	2	19	CLARK   	3.0	12.4	15	41	48	616.00	2.072	35.50	35.90	8
05/30/98	54436	2	19	CLARK   	3.0	12.4	15	41	48	135.00	2.072	35.50	35.90	9
06/06/98	54436	2	19	CLARK   	3.0	12.4	15	41	48	218.00	2.072	35.50	35.90	10
06/13/98	54436	2	19	CLARK   	3.0	12.4	15	41	48	169.00	2.072	35.50	35.90	11
06/20/98	54436	2	19	CLARK   	3.0	12.4	15	41	48	310.00	2.072	35.50	35.90	12
06/27/98	54436	2	19	CLARK   	3.0	12.4	15	41	48	316.00	2.072	35.50	35.90	13
07/04/98	54436	2	19	CLARK   	3.0	12.4	15	41	48	329.00	2.072	35.50	35.90	14
07/11/98	54436	2	19	CLARK   	3.0	12.4	15	41	48	359.00	2.072	35.50	35.90	15
07/18/98	54436	2	19	CLARK   	3.0	12.4	15	41	48	412.00	2.072	35.50	35.90	16
07/25/98	54436	2	19	CLARK   	3.0	12.4	15	41	48	998.00	2.072	35.50	35.90	17
08/01/98	54436	2	19	CLARK   	3.0	12.4	15	41	48	929.00	2.072	35.50	35.90	18
08/08/98	54436	2	19	CLARK   	3.0	12.4	15	41	48	260.00	2.072	35.50	35.90	19
08/15/98	54436	2	19	CLARK   	3.0	12.4	15	41	48	261.00	2.072	35.50	35.90	20
08/22/98	54436	2	19	CLARK   	3.0	12.4	15	41	48	308.00	2.072	35.50	35.90	21
08/29/98	54436	2	19	CLARK   	3.0	12.4	15	41	48	215.00	2.072	35.50	35.90	22
09/05/98	54436	2	19	CLARK   	3.0	12.4	15	41	48	364.00	2.072	35.50	35.90	23
09/12/98	54436	2	19	CLARK   	3.0	12.4	15	41	48	295.00	2.072	35.50	35.90	24
09/19/98	54436	2	19	CLARK   	3.0	12.4	15	41	48	202.00	2.072	35.50	35.90	25
09/26/98	54436	2	19	CLARK   	3.0	12.4	15	41	48	247.00	2.072	35.50	35.90	26
10/03/98	54436	2	19	CLARK   	3.0	12.4	15	41	48	242.00	2.072	35.50	35.90	27
10/10/98	54436	2	19	CLARK   	3.0	12.4	15	41	48	180.00	2.072	35.50	35.90	28
10/17/98	54436	2	19	CLARK   	3.0	12.4	15	41	48	334.00	2.072	35.50	35.90	29
10/24/98	54436	2	19	CLARK   	3.0	12.4	15	41	48	279.00	2.072	35.50	35.90	30
10/31/98	54436	2	19	CLARK   	3.0	12.4	15	41	48	347.00	2.072	35.50	35.90	31
