UTILNAME	ID	MONTH	PCAPITAL	PFUEL	WAGE	TC	Q	FXK	FXW	KXW	QXF	QXK	QXW
Hawaiian Electric Co Inc	61	10	797.135	294.5289662	14.82846	441054127.1	602049	16.49630433	15.33089468	7.824121203	75.66153693	38.61386094	35.88591866
Hawaiian Electric Co Inc	61	11	797.135	276.5571259	14.82846	413512402.5	576153	16.31362401	15.16112013	7.824121203	74.57646708	38.48629338	35.76736333
Hawaiian Electric Co Inc	61	12	797.135	280.1283816	14.82846	627345453.4	555169	16.35085241	15.19571847	7.824121203	74.53758229	38.37864457	35.66731956
Virginia Electric & Power Co	62	1	629.25	319.3321524	21.20798	516865484.8	6056327	16.13866216	17.61224879	8.54866207	90.04901651	43.70813864	47.69903504
Virginia Electric & Power Co	62	2	629.25	295.7440392	21.20798	468855107	4852046	15.92388764	17.37786367	8.54866207	87.58925929	43.08763107	47.02187026
Virginia Electric & Power Co	62	3	629.25	264.5627048	21.20798	422632191.4	4875603	15.61205382	17.03755697	8.54866207	85.90103543	43.10118666	47.03666358
Virginia Electric & Power Co	62	4	629.25	206.3637153	21.20798	190712420.7	4078790	14.91671963	16.27873331	8.54866207	81.12411096	42.60175513	46.49163003
Virginia Electric & Power Co	62	5	629.25	219.8271186	21.20798	277967587.3	4243119	15.09360858	16.47177361	8.54866207	82.29912369	42.7123037	46.61227256
Virginia Electric & Power Co	62	6	629.25	238.6914473	21.20798	262052525.7	5278716	15.32403649	16.7232414	8.54866207	84.75124192	43.32352263	47.27930058
Virginia Electric & Power Co	62	7	629.25	247.2487633	21.20798	232558873.9	5957914	15.42262018	16.83082655	8.54866207	85.96343429	43.66228527	47.6489949
Virginia Electric & Power Co	62	8	629.25	230.8462241	21.20798	277083908.2	5408897	15.23050008	16.62116438	8.54866207	84.36650228	43.39170841	47.35371225
Virginia Electric & Power Co	62	9	629.25	233.6824262	21.20798	413845260.6	4468830	15.2646772	16.65846214	8.54866207	83.51455728	42.85736115	46.77057489
Virginia Electric & Power Co	62	10	629.25	212.614381	21.20798	310356512.9	4242514	15.00023619	16.36987559	8.54866207	81.78923894	42.71190461	46.61183702
Virginia Electric & Power Co	62	11	629.25	286.355301	21.20798	351644611.5	4254207	15.83359482	17.27932641	8.54866207	86.34872264	42.71960797	46.62024376
Virginia Electric & Power Co	62	12	629.25	268.7481006	21.20798	270805739	4889665	15.65598476	17.08549915	8.54866207	86.15886345	43.10924728	47.0454602
West Penn Power Co	63	1	786.7125	377.2762291	18.29808	247477989.5	1535099	17.18081153	17.24595643	8.41754676	84.50995878	41.24830842	41.40471064
West Penn Power Co	63	2	786.7125	462.4413195	18.29808	290251105.8	1603993	17.77023185	17.83761167	8.41754676	87.67863421	41.37543842	41.53232268
West Penn Power Co	63	3	786.7125	369.018067	18.29808	183491894.9	1508892	17.11672128	17.18162317	8.41754676	84.09292756	41.19844459	41.35465774
West Penn Power Co	63	4	786.7125	408.4442663	18.29808	196990921.5	1384545	17.41067517	17.47669165	8.41754676	85.02000999	40.94939271	41.10466152
West Penn Power Co	63	5	786.7125	353.3494562	18.29808	130769594.2	1235932	16.99107739	17.05550287	8.41754676	82.30479762	40.62058373	40.77460579
West Penn Power Co	63	6	786.7125	359.8507788	18.29808	125815820.9	1317537	17.04387366	17.10849933	8.41754676	82.93686639	40.80573857	40.96046269
West Penn Power Co	63	7	786.7125	394.9849802	18.29808	198283950.8	1406064	17.31364295	17.37929151	8.41754676	84.63839137	40.99405414	41.1494923
West Penn Power Co	63	8	786.7125	370.862598	18.29808	187649312.7	1447401	17.13115991	17.19611655	8.41754676	83.91772877	41.07796106	41.23371736
West Penn Power Co	63	9	786.7125	441.4094259	18.29808	279744499.1	1368191	17.63544081	17.70230955	8.41754676	86.0452263	40.91498423	41.07012257
West Penn Power Co	63	10	786.7125	412.9568089	18.29808	245255358.3	1325714	17.44249306	17.50863018	8.41754676	84.91384761	40.82365527	40.97844732
West Penn Power Co	63	11	786.7125	388.9507712	18.29808	174008750.7	1337063	17.26906199	17.33454151	8.41754676	84.12038133	40.84833988	41.00322553
West Penn Power Co	63	12	786.7125	355.7785329	18.29808	168804454.5	1372097	17.01091637	17.07541707	8.41754676	83.01485032	40.92323961	41.07840926
Wisconsin Electric Power Co	64	1	751.75	335.8847931	18.08208	63645234.1	1864644	16.72945004	16.83908677	8.326005254	83.98587746	41.52641213	41.79855617
Wisconsin Electric Power Co	64	2	751.75	342.6826358	18.08208	62256220.4	1669945	16.78707657	16.89709096	8.326005254	83.63149692	41.20924036	41.47930581
Wisconsin Electric Power Co	64	3	751.75	329.2269921	18.08208	66663515.2	1741468	16.67186885	16.78112822	8.326005254	83.30064636	41.32985637	41.60071228
Wisconsin Electric Power Co	64	4	751.75	304.5457284	18.08208	76258567.3	1607281	16.44774739	16.55553798	8.326005254	81.72226729	41.09923989	41.36858444
Wisconsin Electric Power Co	64	5	751.75	312.0471279	18.08208	73377800.6	1596747	16.51773081	16.62598003	8.326005254	82.03222276	41.08032828	41.3495489
Wisconsin Electric Power Co	64	6	751.75	340.1858087	18.08208	124933858.9	1849708	16.76604444	16.875921	8.326005254	84.12270733	41.50328171	41.77527417
Wisconsin Electric Power Co	64	7	751.75	332.1353	18.08208	131480178.4	1843143	16.69716379	16.80658894	8.326005254	83.75646072	41.49305577	41.76498121
Wisconsin Electric Power Co	64	8	751.75	308.2852802	18.08208	75046826.4	1878285	16.48284796	16.59086858	8.326005254	82.78964881	41.54737576	41.81965718
Wisconsin Electric Power Co	64	9	751.75	308.7855683	18.08208	74424381.9	1781767	16.48751149	16.59556267	8.326005254	82.51065517	41.39565268	41.66693978
Wisconsin Electric Power Co	64	10	751.75	315.1466096	18.08208	71592402.2	1763461	16.54615714	16.65459266	8.326005254	82.74473056	41.36595086	41.63704331
Wisconsin Electric Power Co	64	11	751.75	301.9789268	18.08208	79956266.2	1723358	16.42340427	16.53103532	8.326005254	81.99950373	41.2997907	41.57044957
Wisconsin Electric Power Co	64	12	751.75	318.1336589	18.08208	130286647.2	1806520	16.573289	16.68190232	8.326005254	83.01942651	41.43533321	41.70688036
Wisconsin Power & Light Co	65	1	783.46	411.736824	19.30905	138368901.9	743962	17.42309471	17.82379282	8.56795119	81.39406289	39.12637255	40.02620486
Wisconsin Power & Light Co	65	2	783.46	135.2530465	19.30905	15340474.97	660694	14.20136812	14.52797263	8.56795119	65.76090898	38.78285516	39.67478722
Wisconsin Power & Light Co	65	3	783.46	136.0369335	19.30905	14825497.17	649308	14.21809258	14.54508172	8.56795119	65.75294888	38.73254668	39.62332174
Wisconsin Power & Light Co	65	4	783.46	411.7422706	19.30905	83892101.77	609789	17.42313299	17.82383198	8.56795119	80.19692335	38.55081924	39.43741491
Wisconsin Power & Light Co	65	5	783.46	401.8088104	19.30905	140320804.7	626158	17.35245757	17.75153116	8.56795119	80.03044338	38.627481	39.51583974
Wisconsin Power & Light Co	65	6	783.46	390.3364157	19.30905	197285621	681886	17.2686254	17.66577101	8.56795119	80.15255073	38.87422417	39.76825754
Wisconsin Power & Light Co	65	7	783.46	402.8049171	19.30905	195315088.2	664537	17.35962313	17.75886151	8.56795119	80.42032616	38.79963977	39.69195784
Wisconsin Power & Light Co	65	8	783.46	411.4347406	19.30905	204136375.6	722545	17.42097065	17.8216199	8.56795119	81.20830454	39.04183757	39.93972573
Wisconsin Power & Light Co	65	9	783.46	376.0177047	19.30905	140591915.8	689078	17.16046805	17.55512624	8.56795119	79.71275062	38.90458815	39.79931984
Wisconsin Power & Light Co	65	10	783.46	362.1332171	19.30905	132436269.4	660359	17.05158332	17.44373737	8.56795119	78.95613801	38.7813874	39.6732857
Wisconsin Power & Light Co	65	11	783.46	407.800049	19.30905	196125645.4	655123	17.39529076	17.79534943	8.56795119	80.49980122	38.75834923	39.64971769
Wisconsin Power & Light Co	65	12	783.46	381.7963072	19.30905	183272009.5	692188	17.20460473	17.60027799	8.56795119	79.94454217	38.91762027	39.81265166
Wisconsin Public Service Corp	66	1	649.0875	422.6202902	18.0778	66067808.54	755354	17.0045173	17.50263591	8.140730371	81.83867522	38.06435741	39.17938846
Wisconsin Public Service Corp	66	2	649.0875	425.8674793	18.0778	73954014.54	659413	17.02604295	17.52479211	8.140730371	81.11990162	37.6823441	38.78618472
Wisconsin Public Service Corp	66	3	649.0875	162.0737052	18.0778	9692688.637	694351	14.30914166	14.72830379	8.140730371	68.43801757	37.82753642	38.9356302
Wisconsin Public Service Corp	66	4	649.0875	135.7634746	18.0778	5582122.337	625430	13.81097878	14.21554807	8.140730371	65.54201722	37.53354337	38.63302513
Wisconsin Public Service Corp	66	5	649.0875	148.3478754	18.0778	11181025.44	676416	14.06027766	14.47214974	8.140730371	67.11691128	37.75394035	38.85987826
Wisconsin Public Service Corp	66	6	649.0875	145.3478728	18.0778	10983425.04	681433	14.00282221	14.41301124	8.140730371	66.87944109	37.77472232	38.881269
Wisconsin Public Service Corp	66	7	649.0875	148.9714102	18.0778	9471293.737	712178	14.07207354	14.48429116	8.140730371	67.43101054	37.8988291	39.00901128
Wisconsin Public Service Corp	66	8	649.0875	144.6976154	18.0778	9086405.837	726374	13.9902123	14.40003194	8.140730371	67.13693061	37.95433595	39.06614412
Wisconsin Public Service Corp	66	9	649.0875	145.7646358	18.0778	9312481.637	682569	14.01087453	14.42129943	8.140730371	66.92619851	37.77940673	38.88609064
Wisconsin Public Service Corp	66	10	649.0875	398.2158132	18.0778	120475367.5	684270	16.83724148	17.33046002	8.140730371	80.44189849	37.78640643	38.89329538
Wisconsin Public Service Corp	66	11	649.0875	437.6213845	18.0778	75144454.94	663884	17.10261043	17.60360251	8.140730371	81.52579842	37.70134793	38.80574524
Wisconsin Public Service Corp	66	12	649.0875	146.2504403	18.0778	9047476.437	679563	14.02023179	14.4309308	8.140730371	66.94889206	37.76699414	38.87331444
Kentucky Power Co	67	1	738.65	342.9946881	19.10055	69404318.2	637759	16.74512926	17.21960782	8.461083656	78.02523878	38.33874031	39.4250807
Kentucky Power Co	67	2	738.65	333.1013946	19.10055	75942759.4	513281	16.66117571	17.13327542	8.461083656	76.3728218	37.71589603	38.78458793
Kentucky Power Co	67	3	738.65	375.6150698	19.10055	141253068.4	513280	17.00572668	17.48758935	8.461083656	77.95219039	37.71589044	38.78458218
Kentucky Power Co	67	4	738.65	104.5977746	19.10055	23911284.4	443192	13.33859209	13.71654534	8.461083656	60.45976619	37.29475076	38.35150937
Kentucky Power Co	67	5	738.65	349.2401175	19.10055	134068381.4	442263	16.7968895	17.2728347	8.461083656	76.1228852	37.28873175	38.34531981
Kentucky Power Co	67	6	738.65	334.2751803	19.10055	79707138.1	482283	16.67126577	17.14365139	8.461083656	76.05703236	37.53721415	38.60084304
Kentucky Power Co	67	7	738.65	352.4025029	19.10055	73185711	501402	16.82274646	17.29942432	8.461083656	76.97611732	37.64873073	38.71551948
Kentucky Power Co	67	8	738.65	364.5338737	19.10055	76852932.6	493536	16.91983016	17.39925892	8.461083656	77.32707366	37.60337391	38.66887746
Kentucky Power Co	67	9	738.65	320.6408756	19.10055	68315730.1	429033	16.55181589	17.02081685	8.461083656	74.83697081	37.20161471	38.25573428
Kentucky Power Co	67	10	738.65	340.2982015	19.10055	69373715.8	431446	16.72248964	17.1963267	8.461083656	75.64134754	37.2177024	38.27227783
Kentucky Power Co	67	11	738.65	106.7747635	19.10055	12953269.4	488125	13.39768	13.77730752	8.461083656	61.17863793	37.57175143	38.63635894
Kentucky Power Co	67	12	738.65	351.8116594	19.10055	120815744.5	568680	16.81793315	17.29447463	8.461083656	77.69231372	38.00989506	39.08691751
Texas Utilities Electric Co	68	1	689.85	324.3917596	19.37542	53901147.1	6702023	16.41354492	17.13773586	8.41408473	90.8802576	44.61932393	46.58799738
Texas Utilities Electric Co	68	2	689.85	345.7390298	19.37542	57981376.9	6516332	16.59446537	17.32663879	8.41408473	91.71774638	44.53956122	46.50471541
Texas Utilities Electric Co	68	3	689.85	313.7967197	19.37542	54581760.2	6343955	16.31927971	17.03931152	8.41408473	90.04267343	44.46345632	46.42525265
Texas Utilities Electric Co	68	4	689.85	321.6006006	19.37542	54466987	6038810	16.38901378	17.11212236	8.41408473	90.14283788	44.32351871	46.27914077
Texas Utilities Electric Co	68	5	689.85	193.5154964	19.37542	6651647.9	5874627	14.9470602	15.60654756	8.41408473	82.06666973	44.24527012	46.19743973
Texas Utilities Electric Co	68	6	689.85	191.5007809	19.37542	7101923.8	7063435	14.91735062	15.57552715	8.41408473	82.8719679	44.76842118	46.74367302
Texas Utilities Electric Co	68	7	689.85	189.8162154	19.37542	7200354.3	8731995	14.8922686	15.54933848	8.41408473	83.84511829	45.37041435	47.37222706
Texas Utilities Electric Co	68	8	689.85	177.278027	19.37542	6223296.5	8494024	14.69827648	15.34678712	8.41408473	82.6098556	45.29197668	47.2903286
Texas Utilities Electric Co	68	9	689.85	188.3256498	19.37542	6923250.9	8535553	14.86988878	15.52597123	8.41408473	83.59992955	45.30582211	47.30478491
Texas Utilities Electric Co	68	10	689.85	173.9495388	19.37542	6339972.4	6962048	14.64447065	15.2906073	8.41408473	81.28142399	44.72737905	46.70082005
Texas Utilities Electric Co	68	11	689.85	380.1525362	19.37542	62094235.6	6201197	16.86383012	17.60788834	8.41408473	92.91205755	44.39884611	46.35779173
Texas Utilities Electric Co	68	12	689.85	205.7214702	19.37542	6712571.2	6395119	15.12069427	15.78784265	8.41408473	83.47218745	44.48625906	46.44906147
